1	tests/uf150-645/uf150-011.cnf	true	2.999713586	3.001278955998714	82407424
2	tests/uf150-645/uf150-074.cnf	true	4.796079407	4.796825345008983	117071872
3	tests/uf150-645/uf150-051.cnf	true	7.893004447	7.894606269008364	253648896
4	tests/uf150-645/uf150-037.cnf	true	9.115299015	9.117139990994474	221143040
5	tests/uf150-645/uf150-013.cnf	true	10.300165649	10.302560443000402	232800256
6	tests/uf150-645/uf150-04.cnf	true	10.829887837	10.831539109000005	227450880
7	tests/uf150-645/uf150-093.cnf	true	10.955042183	10.955992921008146	334520320
8	tests/uf150-645/uf150-08.cnf	true	11.251924791	11.254121384990867	298868736
9	tests/uf150-645/uf150-060.cnf	true	12.17506863	12.177207928994903	379678720
10	tests/uf150-645/uf150-030.cnf	OUT OF MEMORY	29.312607328	29.316451658000005	1024000000
11	tests/uuf150-645/uuf150-053.cnf	OUT OF MEMORY	29.409138927	29.411955810996005	1024000000
12	tests/uuf150-645/uuf150-095.cnf	OUT OF MEMORY	29.899443247	29.906393580997246	1024000000
13	tests/uuf150-645/uuf150-065.cnf	OUT OF MEMORY	30.065896378	30.068939169999794	1024000000
14	tests/uf150-645/uf150-05.cnf	OUT OF MEMORY	30.185727179	30.18990006200329	1024000000
15	tests/uuf150-645/uuf150-019.cnf	OUT OF MEMORY	30.252069886	30.254083095001988	1024000000
16	tests/uuf150-645/uuf150-042.cnf	OUT OF MEMORY	30.280015968	30.28239425200445	1024000000
17	tests/uuf150-645/uuf150-026.cnf	OUT OF MEMORY	30.336165522	30.338786221996997	1024000000
18	tests/uuf150-645/uuf150-09.cnf	OUT OF MEMORY	30.376660512	30.383236063004006	1024000000
19	tests/uuf150-645/uuf150-069.cnf	OUT OF MEMORY	30.498989259	30.502172819004045	1024000000
20	tests/uuf150-645/uuf150-044.cnf	OUT OF MEMORY	30.522713204	30.525965988999815	1024000000
21	tests/uf150-645/uf150-045.cnf	OUT OF MEMORY	30.57624633	30.578973525000038	1024000000
22	tests/uuf150-645/uuf150-055.cnf	OUT OF MEMORY	30.638385529	30.641505731007783	1024000000
23	tests/uf150-645/uf150-032.cnf	OUT OF MEMORY	30.782214365	30.78482295401045	1024000000
24	tests/uuf150-645/uuf150-013.cnf	OUT OF MEMORY	30.933122169	30.935828069996205	1024000000
25	tests/uf150-645/uf150-094.cnf	OUT OF MEMORY	30.938764603	30.941965823993087	1024000000
26	tests/uf150-645/uf150-064.cnf	OUT OF MEMORY	31.103674835	31.10583641100675	1024000000
27	tests/uuf150-645/uuf150-015.cnf	OUT OF MEMORY	31.122523837	31.124993811012246	1024000000
28	tests/uuf150-645/uuf150-040.cnf	OUT OF MEMORY	31.230113395	31.232487566012423	1024000000
29	tests/uf150-645/uf150-049.cnf	OUT OF MEMORY	31.282650158	31.285673514008522	1024000000
30	tests/uf150-645/uf150-015.cnf	OUT OF MEMORY	31.31798061	31.319552565997583	1024000000
31	tests/uuf150-645/uuf150-075.cnf	OUT OF MEMORY	31.359740708	31.364992337999865	1024000000
32	tests/uuf150-645/uuf150-074.cnf	OUT OF MEMORY	31.466163342	31.469988167998963	1024000000
33	tests/uuf150-645/uuf150-078.cnf	OUT OF MEMORY	31.660633127	31.66473130500526	1024000000
34	tests/uf150-645/uf150-059.cnf	OUT OF MEMORY	31.931297952	31.933751949007274	1024000000
35	tests/uf150-645/uf150-034.cnf	OUT OF MEMORY	32.304154328	32.309251630998915	1024000000
36	tests/uuf150-645/uuf150-089.cnf	OUT OF MEMORY	32.461071633	32.466366295993794	1024000000
37	tests/uf150-645/uf150-087.cnf	OUT OF MEMORY	32.588994351	32.591495079002925	1024000000
38	tests/uuf150-645/uuf150-025.cnf	OUT OF MEMORY	32.647308815	32.64978886199242	1024000000
39	tests/uuf150-645/uuf150-058.cnf	OUT OF MEMORY	32.713021035	32.71589190598752	1024000000
40	tests/uf150-645/uf150-025.cnf	OUT OF MEMORY	32.773132999	32.775685038999654	1024000000
41	tests/uuf150-645/uuf150-06.cnf	OUT OF MEMORY	32.843402994	32.846846530010225	1024000000
42	tests/uf150-645/uf150-098.cnf	OUT OF MEMORY	32.88073319	32.8851115389989	1024000000
43	tests/uf150-645/uf150-091.cnf	OUT OF MEMORY	32.883626992	32.886919299009605	1024000000
44	tests/uf150-645/uf150-082.cnf	OUT OF MEMORY	33.002301958	33.006371013005264	1024000000
45	tests/uf150-645/uf150-062.cnf	OUT OF MEMORY	33.018085922	33.02084778000426	1024000000
46	tests/uf150-645/uf150-089.cnf	OUT OF MEMORY	33.147367564	33.15194106599665	1024000000
47	tests/uf150-645/uf150-044.cnf	OUT OF MEMORY	33.201645035	33.20471438599634	1024000000
48	tests/uf150-645/uf150-040.cnf	OUT OF MEMORY	33.241792303	33.244271085000946	1024000000
49	tests/uuf150-645/uuf150-04.cnf	OUT OF MEMORY	33.519351817	33.52281085999857	1024000000
50	tests/uuf150-645/uuf150-030.cnf	OUT OF MEMORY	33.682543741	33.686909915995784	1024000000
51	tests/uuf150-645/uuf150-011.cnf	OUT OF MEMORY	33.828141107	33.83109777299978	1024000000
52	tests/uuf150-645/uuf150-057.cnf	OUT OF MEMORY	33.840649384	33.84386757599714	1024000000
53	tests/uuf150-645/uuf150-051.cnf	OUT OF MEMORY	33.876117655	33.87936397000158	1024000000
54	tests/uuf150-645/uuf150-092.cnf	OUT OF MEMORY	33.97962732	33.988238259989885	1024000000
55	tests/uf150-645/uf150-084.cnf	OUT OF MEMORY	34.028914101	34.03271311799472	1024000000
56	tests/uuf150-645/uuf150-08.cnf	OUT OF MEMORY	34.09028451	34.09308921400225	1024000000
57	tests/uuf150-645/uuf150-039.cnf	OUT OF MEMORY	34.18694801	34.19181299599586	1024000000
58	tests/uuf150-645/uuf150-01.cnf	OUT OF MEMORY	34.232220887	34.234621474999585	1024000000
59	tests/uuf150-645/uuf150-07.cnf	OUT OF MEMORY	34.262401632	34.26728694900521	1024000000
60	tests/uf150-645/uf150-061.cnf	OUT OF MEMORY	34.322924833	34.32708235400787	1024000000
61	tests/uuf150-645/uuf150-041.cnf	OUT OF MEMORY	34.5532701	34.556827563006664	1024000000
62	tests/uf150-645/uf150-054.cnf	OUT OF MEMORY	34.697052291	34.70072461900418	1024000000
63	tests/uuf150-645/uuf150-029.cnf	OUT OF MEMORY	34.860722536	34.86469328100793	1024000000
64	tests/uuf150-645/uuf150-060.cnf	OUT OF MEMORY	34.867521204	34.87123629798589	1024000000
65	tests/uuf150-645/uuf150-079.cnf	OUT OF MEMORY	34.87688981	34.87990507099312	1024000000
66	tests/uuf150-645/uuf150-076.cnf	OUT OF MEMORY	35.007393307	35.0094655980065	1024000000
67	tests/uf150-645/uf150-056.cnf	OUT OF MEMORY	35.081536731	35.085718041009386	1024000000
68	tests/uf150-645/uf150-031.cnf	OUT OF MEMORY	35.204939254	35.20892068800458	1024000000
69	tests/uf150-645/uf150-06.cnf	OUT OF MEMORY	35.735828461	35.73791999199602	1024000000
70	tests/uuf150-645/uuf150-035.cnf	OUT OF MEMORY	35.788075764	35.790348187001655	1024000000
71	tests/uf150-645/uf150-065.cnf	OUT OF MEMORY	35.917778436	35.92346474400256	1024000000
72	tests/uuf150-645/uuf150-05.cnf	OUT OF MEMORY	35.957705391	35.96257229500043	1024000000
73	tests/uf150-645/uf150-042.cnf	OUT OF MEMORY	35.9814808	35.98583325899381	1024000000
74	tests/uuf150-645/uuf150-016.cnf	OUT OF MEMORY	36.123598905	36.12764440999308	1024000000
75	tests/uuf150-645/uuf150-072.cnf	OUT OF MEMORY	36.127382559	36.12902307799959	1024000000
76	tests/uuf150-645/uuf150-080.cnf	OUT OF MEMORY	36.132838215	36.13540223699238	1024000000
77	tests/uuf150-645/uuf150-010.cnf	OUT OF MEMORY	36.457951778	36.461303959004	1024000000
78	tests/uf150-645/uf150-07.cnf	OUT OF MEMORY	36.483508643	36.4869826350041	1024000000
79	tests/uuf150-645/uuf150-094.cnf	OUT OF MEMORY	36.579619856	36.58624294400215	1024000000
80	tests/uf150-645/uf150-016.cnf	OUT OF MEMORY	36.588119557	36.59088624700962	1024000000
81	tests/uf150-645/uf150-077.cnf	OUT OF MEMORY	36.689956703	36.6939997629961	1024000000
82	tests/uuf150-645/uuf150-070.cnf	OUT OF MEMORY	36.722662962	36.730898392997915	1024000000
83	tests/uuf150-645/uuf150-052.cnf	OUT OF MEMORY	36.745811158	36.75019775799592	1024000000
84	tests/uf150-645/uf150-076.cnf	OUT OF MEMORY	36.788878951	36.79269207599282	1024000000
85	tests/uuf150-645/uuf150-023.cnf	OUT OF MEMORY	37.094917018	37.099331000004895	1024000000
86	tests/uf150-645/uf150-023.cnf	OUT OF MEMORY	37.111692644	37.11526656500064	1024000000
87	tests/uuf150-645/uuf150-066.cnf	OUT OF MEMORY	37.176575978	37.18090781000501	1024000000
88	tests/uuf150-645/uuf150-083.cnf	OUT OF MEMORY	37.211731175	37.21496418600145	1024000000
89	tests/uuf150-645/uuf150-046.cnf	OUT OF MEMORY	37.211794344	37.21542881798814	1024000000
90	tests/uf150-645/uf150-090.cnf	OUT OF MEMORY	37.271871386	37.27432376499928	1024000000
91	tests/uf150-645/uf150-048.cnf	OUT OF MEMORY	37.355304403	37.35946649100515	1024000000
92	tests/uuf150-645/uuf150-071.cnf	OUT OF MEMORY	37.356597892	37.35951932700118	1024000000
93	tests/uuf150-645/uuf150-049.cnf	OUT OF MEMORY	37.404121471	37.40656349400524	1024000000
94	tests/uuf150-645/uuf150-062.cnf	OUT OF MEMORY	37.464939869	37.46840623600292	1024000000
95	tests/uuf150-645/uuf150-02.cnf	OUT OF MEMORY	37.470577952	37.47513287200127	1024000000
96	tests/uf150-645/uf150-022.cnf	OUT OF MEMORY	37.596327537	37.602764028997626	1024000000
97	tests/uuf150-645/uuf150-085.cnf	OUT OF MEMORY	37.613775467	37.61699012099416	1024000000
98	tests/uuf150-645/uuf150-090.cnf	OUT OF MEMORY	37.699907908	37.704915288995835	1024000000
99	tests/uf150-645/uf150-021.cnf	OUT OF MEMORY	37.70186203	37.70471758299391	1024000000
100	tests/uuf150-645/uuf150-061.cnf	OUT OF MEMORY	37.747223582	37.751179173996206	1024000000
101	tests/uuf150-645/uuf150-050.cnf	OUT OF MEMORY	37.75071082	37.75388507699245	1024000000
102	tests/uf150-645/uf150-035.cnf	OUT OF MEMORY	37.781780637	37.78488116500375	1024000000
103	tests/uuf150-645/uuf150-037.cnf	OUT OF MEMORY	37.782027388	37.785777309996774	1024000000
104	tests/uuf150-645/uuf150-073.cnf	OUT OF MEMORY	37.851393856	37.8561105330009	1024000000
105	tests/uuf150-645/uuf150-047.cnf	OUT OF MEMORY	37.861788805	37.86505119598587	1024000000
106	tests/uuf150-645/uuf150-087.cnf	OUT OF MEMORY	37.953910152	37.956657318994985	1024000000
107	tests/uf150-645/uf150-070.cnf	OUT OF MEMORY	38.016359513	38.019980954006314	1024000000
108	tests/uf150-645/uf150-099.cnf	OUT OF MEMORY	38.019511481	38.02420126600191	1024000000
